"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name"
"1509538954395242496","2022-03-31T14:31:47.000Z","9765","⚡️⚡️Ukraine launches a website for whistleblowers around the world to report assets of those involved in Russia's war:

https://t.co/L3bLoKUrph",,,,,,,,,,,"1509538954395242496","153","2981","https://twitter.com/KyivIndependent/status/1509538954395242496","reportsassets.nazk.gov.ua/en","https://reportsassets.nazk.gov.ua/en","https://t.co/L3bLoKUrph","promotable_user",,,"none",,"false","2021-11-21T22:30:41.000Z","false","Independent English-language journalism in Ukraine.

Become our patron: https://t.co/4OIXdyilwG

Donate: https://t.co/SoNr2TVrxO","false","0","133",,,"2031059",,"19","false","false","1462548977367359500","1462548977367359490","false","false",,"14400","Kyiv","250",,"The Kyiv Independent","2031059",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1462548977367359490/1637535531",,"http://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","https://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","C0DEED","DDEEF6","333333","true","false","false","KyivIndependent","2705",,"none","https://t.co/WZvsaFpT20",,"true",,,,,,,,,,
"1509518391362859015","2022-03-31T13:20:09.000Z","1859","To highlight the significance of the past week, here is a gif showing changes compared to a similar map I made last week. All the areas circled in blue are where Ukrainian forces have gained territory, in red shows where Russian forces have.
(ignore the changing colour scale) https://t.co/qDNAEx0OMs",,,,,,,,,,,"1509520929084547073","22","524","https://twitter.com/Nrg8000/status/1509520929084547073",,,,"promotable_user",,,"none",,"false","2011-09-18T17:14:13.000Z","false","Picking quarrels and provoking trouble (寻衅滋事)

Researcher at @ASPI_ICPC","false","0","26062",,,"75415",,"3607","false","false","375742729","375742729","false","false",,"2091","Canberra","5239",,"Nathan Ruser","75415",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/375742729/1577547052",,"http://pbs.twimg.com/profile_images/859747868671922176/IEvMjjSh_normal.jpg","https://pbs.twimg.com/profile_images/859747868671922176/IEvMjjSh_normal.jpg","000000","000000","000000","false","false","false","Nrg8000","31101",,"regular",,,"false",,,,,,,,,,
"1508995015422455808","2022-03-30T02:30:22.000Z","56426","pro tip: if Russia calls you their partner, you're on the wrong fucking side",,,,,,,,,,,"1508995015422455808","576","7364","https://twitter.com/itsJeffTiedrich/status/1508995015422455808",,,,"promotable_user",,,"none",,"false","2018-06-20T23:24:40.000Z","false","don't blame me, I voted for the email lady","false","0","14922",,,"828032",,"117","false","true","1009577803304656900","1009577803304656896","false","false",,"2312","","488",,"Jeff Tiedrich","828032",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1009577803304656896/1537733095",,"http://pbs.twimg.com/profile_images/1009932396333031424/8FzKlCfB_normal.jpg","https://pbs.twimg.com/profile_images/1009932396333031424/8FzKlCfB_normal.jpg","000000","000000","000000","false","false","false","itsJeffTiedrich","26863",,"none","https://t.co/ffCHQu1hps",,"false",,,,,,,,,,
"1509542769102098435","2022-03-31T14:46:56.000Z","6125","Russia is retreating. Ukraine is advancing. Time to send more arms as quickly as possible. Accelerate this momentum!",,,,,,,,,,,"1509542769102098435","170","1417","https://twitter.com/McFaul/status/1509542769102098435",,,,"promotable_user",,,"none",,"false","2012-01-03T16:36:02.000Z","false","Professor.  https://t.co/dRaV2lko50","false","0","44487",,,"791287",,"1827","false","true","454099919","454099919","false","false",,"8362","Stanford, California","2952",,"Michael McFaul","791287",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/454099919/1607246174",,"http://pbs.twimg.com/profile_images/1483538323368910851/gqSpEuaL_normal.jpg","https://pbs.twimg.com/profile_images/1483538323368910851/gqSpEuaL_normal.jpg","C0DEED","DDEEF6","333333","false","false","false","McFaul","106171",,"none","https://t.co/gjVbfjzb0f",,"true",,,,,,,,,,
"1509246889203572739","2022-03-30T19:11:13.000Z","8992","Russian soldiers raped a 16-year-old girl and ate a dog. I just… don’t know how to comment this",,,,,,,,,,,"1509246889203572739","917","3818","https://twitter.com/lapatina_/status/1509246889203572739",,,,"none",,,"none",,"false","2020-03-13T21:51:18.000Z","false","Ukrainian journalist @KyivIndependent | Bylines: NYT, The Guardian, Kyiv Post","false","0","8301",,,"484261",,"482","true","true","1238583088998830000","1238583088998830081","false","false",,"5164","Lviv, Ukraine","458",,"Anastasiia Lapatina","484261",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1238583088998830081/1647004806",,"http://pbs.twimg.com/profile_images/1505609291406921730/nLQVvDNs_normal.jpg","https://pbs.twimg.com/profile_images/1505609291406921730/nLQVvDNs_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","lapatina_","2885",,"none",,,"true",,,,,,,,,,
"1508889052493369366","2022-03-29T19:29:18.000Z","43434","I’m no lawyer but I think Trump openly conspiring with Russia is gonna hurt his lawsuit against people who accused him of conspiring with Russia.",,,,,,,,,,,"1508889052493369366","513","6910","https://twitter.com/AdamParkhomenko/status/1508889052493369366",,,,"promotable_user",,,"none",,"false","2008-12-26T01:30:43.000Z","false","Dem Strategist & Consultant. Dad. Ukrainian-American. Son Cameron's my life. Senior Advisor, @Ally_Sammarco, @KShivs20, @MeidasTouch @CallieWine","false","0","115729",,,"577011",,"89658","false","true","18382184","18382184","false","false",,"3309","McLean, VA","15027",,"Adam Parkhomenko","577011",,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","true",,"https://pbs.twimg.com/profile_banners/18382184/1646427224",,"http://pbs.twimg.com/profile_images/1508644868041682948/jemTr_t0_normal.jpg","https://pbs.twimg.com/profile_images/1508644868041682948/jemTr_t0_normal.jpg","FFFFFF","EFEFEF","333333","true","false","false","AdamParkhomenko","107652",,"none","https://t.co/8lzYEtjCet",,"true",,,,,,,,,,
"1509186801688211456","2022-03-30T15:12:27.000Z","57149","There is an elephant in the negotiation room. Its name is Roman Abramovich. Allow me to give you some context on who this guy actually is and how his participation in the Ukraine-Russia peace talks should be viewed. https://t.co/2vlRqwaLlq",,,,,,,,,,,"1509186801688211456","1270","19828","https://twitter.com/pevchikh/status/1509186801688211456",,,,"promotable_user",,,"none",,"false","2014-10-08T02:21:10.000Z","false","Руководительница Отдела Расследований ФБК ""женщина с непрозрачной жизненной историей и весьма интересными фактами в биографии"" https://t.co/w5HYD0hEk4","false","0","1680",,,"241104",,"724","false","false","2845731895","2845731895","false","false",,"1380","","1653",,"Maria Pevchikh","241104",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2845731895/1414430144",,"http://pbs.twimg.com/profile_images/1326570768919130113/7J_yg93e_normal.jpg","https://pbs.twimg.com/profile_images/1326570768919130113/7J_yg93e_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","pevchikh","8354",,"none","https://t.co/evsUhIJvTy",,"true",,,,,,,,,,
"1509567545803689985","2022-03-31T16:25:23.000Z","329","JUST IN: Russian troops are giving back control of the Chernobyl nuclear power plant to Ukraine, according to a letter from Russia's nuclear power company, Rosatom. https://t.co/Dl16DrwMZf",,,,,,,,,,,"1509567545803689985","49","130","https://twitter.com/ABC/status/1509567545803689985","abcn.ws/3NB1AFy","https://abcn.ws/3NB1AFy","https://t.co/Dl16DrwMZf","promotable_user",,,"none",,"false","2009-04-04T12:40:32.000Z","false","All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu: https://t.co/w3wQ1O1Szs","false","0","42",,,"17374986",,"488","true","true","28785486","28785486","true","false",,"65317","New York City / Worldwide","176099",,"ABC News","17374986",,"6E8EB5","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/28785486/1505493568",,"http://pbs.twimg.com/profile_images/1453073578790948873/4bg2Xr0L_normal.jpg","https://pbs.twimg.com/profile_images/1453073578790948873/4bg2Xr0L_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","ABC","381052",,"regular","https://t.co/26XEt8onYo",,"true",,,,,,,,,,
"1509378309720846341","2022-03-31T03:53:26.000Z","7532","⚡️UN creates commission to investigate Russian war crimes in Ukraine. 

The independent panel will look into all accusations of rights abuses and violations of international humanitarian law “in the context of the aggression against Ukraine by the Russian Federation,” the UN said",,,,,,,,,,,"1509378309720846341","209","1647","https://twitter.com/KyivIndependent/status/1509378309720846341",,,,"promotable_user",,,"none",,"false","2021-11-21T22:30:41.000Z","false","Independent English-language journalism in Ukraine.

Become our patron: https://t.co/4OIXdyilwG

Donate: https://t.co/SoNr2TVrxO","false","0","133",,,"2031059",,"19","false","false","1462548977367359500","1462548977367359490","false","false",,"14400","Kyiv","250",,"The Kyiv Independent","2031059",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1462548977367359490/1637535531",,"http://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","https://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","C0DEED","DDEEF6","333333","true","false","false","KyivIndependent","2705",,"none","https://t.co/WZvsaFpT20",,"true",,,,,,,,,,
"1509215029496889349","2022-03-30T17:04:37.000Z","14753","BREAKING: Russia suffers humiliation on a grand scale after estimates show they've lost over $5,000,000,000 of equipment in Ukraine.",,,,,,,,,,,"1509215029496889349","315","2844","https://twitter.com/CalltoActivism/status/1509215029496889349",,,,"promotable_user",,,"none",,"false","2017-01-13T19:49:07.000Z","false","If you want to punish Putin for invading Ukraine & Trump DISQUALIFIED from running again, follow us to join our movements. As seen in NYT, LA Times, Newsweek.","false","0","22219",,,"331117",,"1411","true","true","819994707061248000","819994707061248001","false","false",,"730","Bethesda, MD","1079",,"CALL TO ACTIVISM","331117",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/819994707061248001/1534391333",,"http://pbs.twimg.com/profile_images/1029938314646827010/GEC6du8i_normal.jpg","https://pbs.twimg.com/profile_images/1029938314646827010/GEC6du8i_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CalltoActivism","10482",,"none","https://t.co/BrS2JqSJEF",,"false",,,,,,,,,,
"1503496271461552139","2022-03-14T22:20:19.000Z","53481","Millions of Russians who watch state TV propaganda honestly believe that Russia is not bombing Kyiv and other cities.

If you think that sounds crazy, remember that millions of Americans who watch Fox News believe Covid is a hoax and vaccines are more dangerous than the virus.",,,,,,,,,,,"1503496271461552139","1289","12558","https://twitter.com/GeorgeTakei/status/1503496271461552139",,,,"promotable_user",,,"none",,"false","2011-01-13T19:33:56.000Z","false","Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.","false","0","22817",,,"3337488",,"1044","true","true","237845487","237845487","false","false",,"21426","Broadway - New York, NY","15127",,"George Takei","3337488",,"022330","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/237845487/1595867140",,"http://pbs.twimg.com/profile_images/1395773050881196032/yCpIyKBt_normal.jpg","https://pbs.twimg.com/profile_images/1395773050881196032/yCpIyKBt_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","GeorgeTakei","88097",,"none","https://t.co/FESrB1JExy",,"true",,,,,,,,,,
"1508812179058876428","2022-03-29T14:23:50.000Z","29284","Today is a good time for a reminder that #Russia will do everything to appear as if they are the good guy, humanitarian etc.  They killed thousands for a needless war.   They cannot gain a single inch of territory, nor have sanction relief.  Or they will regroup till later","Russia",,,,,,,,,,"1508812179058876428","904","5247","https://twitter.com/AdamKinzinger/status/1508812179058876428",,,,"promotable_user",,,"none",,"false","2008-12-09T22:09:35.000Z","false","Lt. Colonel, pilot, serving in the @AirNatlGuard. Aggressively calling out conspiracy theories, early and often.","false","0","737",,,"439644",,"849","true","false","18004222","18004222","false","false",,"1344","Channahon, IL","468",,"Adam Kinzinger","439644",,"1C46FF","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","false",,"https://pbs.twimg.com/profile_banners/18004222/1618670319",,"http://pbs.twimg.com/profile_images/1408461462788509704/7BaqW5pH_normal.jpg","https://pbs.twimg.com/profile_images/1408461462788509704/7BaqW5pH_normal.jpg","FFFFFF","22366E","6A85B0","true","false","false","AdamKinzinger","3905",,"none","https://t.co/1ZasAMeUrl",,"true",,,,,,,,,,
"1509148705592643594","2022-03-30T12:41:04.000Z","32048","Russia calls for its ""partner Trump"" to be installed as President. 

Trump calls for Russia to help him politically. 

All this while Russia commits war crimes through a brutal, unprovoked invasion of another democratic nation.

This is the leader of the Republican Party.",,,,,,,,,,,"1509148705592643594","1157","11310","https://twitter.com/danielsgoldman/status/1509148705592643594",,,,"promotable_user",,,"none",,"false","2011-12-12T20:38:32.000Z","false","Former Lead Counsel, House Impeachment Inquiry; AUSA, SDNY. Proud husband & father of 5 amazing children.","false","0","4015",,,"405589",,"1162","true","true","435232010","435232010","false","false",,"1894","New York, NY","37",,"Daniel Goldman","405589",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/435232010/1637073457",,"http://pbs.twimg.com/profile_images/1243910871241367552/c2dG1Omj_normal.jpg","https://pbs.twimg.com/profile_images/1243910871241367552/c2dG1Omj_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","danielsgoldman","3388",,"none","https://t.co/9j7taT71bk",,"true",,,,,,,,,,
"1508859055317692416","2022-03-29T17:30:06.000Z","38571","⚡️Poland to block coal imports from Russia.

“We cannot wait any longer for the EU reaction on the issue,” said Polish government spokesman Piotr Muller. “We are aware of the risks.”

Almost 20% of Polish coal comes from Russia.",,,,,,,,,,,"1508859055317692416","549","6191","https://twitter.com/KyivIndependent/status/1508859055317692416",,,,"promotable_user",,,"none",,"false","2021-11-21T22:30:41.000Z","false","Independent English-language journalism in Ukraine.

Become our patron: https://t.co/4OIXdyilwG

Donate: https://t.co/SoNr2TVrxO","false","0","133",,,"2031059",,"19","false","false","1462548977367359500","1462548977367359490","false","false",,"14400","Kyiv","250",,"The Kyiv Independent","2031059",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1462548977367359490/1637535531",,"http://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","https://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","C0DEED","DDEEF6","333333","true","false","false","KyivIndependent","2705",,"none","https://t.co/WZvsaFpT20",,"true",,,,,,,,,,
"1509231058553868290","2022-03-30T18:08:19.000Z","8227","There it is.

Russia's Foreign Minister Lavrov, during a visit to China, says that Russia, China and its sympathizers are moving towards a ""multipolar, just, democratic world order"".

This is the global realignment unfolding before us.",,,,,,,,,,,"1509231058553868290","326","2075","https://twitter.com/richimedhurst/status/1509231058553868290",,,,"promotable_user",,,"none",,"false","2019-07-29T14:21:22.000Z","false","Independent journalist: https://t.co/YdHxbWpX77 | Bylines: Al Mayadeen, BAR and others | Syrian-British | ✉️ rmedhurst@protonmail.com","false","0","12545",,,"153513",,"641","false","false","1155845777039810600","1155845777039810560","false","false",,"939","Vienna","2303",,"Richard Medhurst","153513",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1155845777039810560/1604385989",,"http://pbs.twimg.com/profile_images/1289061435428003840/ADZbHe0G_normal.jpg","https://pbs.twimg.com/profile_images/1289061435428003840/ADZbHe0G_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","richimedhurst","12019",,"none","https://t.co/Ntzy1sN47T",,"true",,,,,,,,,,
"1509177054696284166","2022-03-30T14:33:43.000Z","4440",".@ServiceSsu published another piece of intercepted talks of russian invaders in Ukraine. They rape minors and eat dogs. Moreover, neither them, nor their interlocutors: moms, wives or friends seem to be shocked or ashamed https://t.co/DXGCbnjo3K",,,,,,,,,,,"1509177054696284166","404","2804","https://twitter.com/OlenaHalushka/status/1509177054696284166",,,,"promotable_user",,,"none",,"false","2014-08-20T15:05:12.000Z","false","Board member at @AntAC_ua","false","0","5078",,,"36631",,"294","true","true","2749315621","2749315621","false","false",,"937","Kyiv, Ukraine","798",,"Olena Halushka","36631",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2749315621/1647252002",,"http://pbs.twimg.com/profile_images/1459284949102694410/tgILGzTk_normal.jpg","https://pbs.twimg.com/profile_images/1459284949102694410/tgILGzTk_normal.jpg","000000","000000","000000","false","false","false","OlenaHalushka","5233",,"none",,,"true",,"2827700719","СБ України","ServiceSsu",,,,,,
"1508976453496590336","2022-03-30T01:16:36.000Z","42033","Tell me this traitor’s security clearance has been revoked. He openly conspires with the enemy, when the U.S. is attempting to steer clear of a war with Russia.",,,,,,,,,,,"1508976453496590336","1950","10618","https://twitter.com/AVindman/status/1508976453496590336",,,,"promotable_user",,,"none",,"false","2018-06-10T16:17:48.000Z","false","Husband to @natsechobbyist. Vet. NYT Best-selling Author. Former NSC/ WH Staffer. Pritzker Military Fellow @ Lawfare Inst. Doctorate JHU 22'. #HereRightMatters","false","0","4384",,,"806644",,"1012","false","true","1005846500583321600","1005846500583321601","false","false",,"3700","Northern Virginia","156",,"Alexander S. Vindman","806644",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1005846500583321601/1628878307",,"http://pbs.twimg.com/profile_images/1438653431837872135/6170zRMd_normal.jpg","https://pbs.twimg.com/profile_images/1438653431837872135/6170zRMd_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AVindman","2560",,"none","https://t.co/ndY2Y8xuXR",,"true",,,,,,,,,,
"1508955848298704901","2022-03-29T23:54:43.000Z","15618","Trump calls for Putin to release dirt on the Biden family right now since now ""he's not exactly a fan of our country"" during new interview with Real America's Voice https://t.co/Sp1gDVsSfr",,,,,,,,,,,"1508955848298704901","5438","4872","https://twitter.com/atrupar/status/1508955848298704901",,,,"promotable_user",,,"none",,"false","2011-04-26T15:22:47.000Z","false","journalist. sign up for my new newsletter, Public Notice https://t.co/EGVCCDENKX","false","0","169348",,,"735510",,"1377","true","true","288277167","288277167","false","false",,"6381","","33256",,"Aaron Rupar","735510",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/288277167/1469538346",,"http://pbs.twimg.com/profile_images/1335565046290804738/eGXNmTvg_normal.jpg","https://pbs.twimg.com/profile_images/1335565046290804738/eGXNmTvg_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","atrupar","102157",,"none","https://t.co/jVysSOweu6",,"true",,,,,,,,,,
"1509301998696419337","2022-03-30T22:50:12.000Z","16897","⚡️Zelensky: 'We don't believe anyone's attractive, empty words.'

""There is the actual situation on the battlefield—that is what's most important right now,"" the president said in an address, referring to recent reports that Russia was withdrawing its troops from certain areas. https://t.co/A5BlpuhkPc",,,,,,,,,,,"1509301998696419337","190","2808","https://twitter.com/KyivIndependent/status/1509301998696419337",,,,"promotable_user",,,"none",,"false","2021-11-21T22:30:41.000Z","false","Independent English-language journalism in Ukraine.

Become our patron: https://t.co/4OIXdyilwG

Donate: https://t.co/SoNr2TVrxO","false","0","133",,,"2031059",,"19","false","false","1462548977367359500","1462548977367359490","false","false",,"14400","Kyiv","250",,"The Kyiv Independent","2031059",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1462548977367359490/1637535531",,"http://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","https://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","C0DEED","DDEEF6","333333","true","false","false","KyivIndependent","2705",,"none","https://t.co/WZvsaFpT20",,"true",,,,,,,,,,
"1509493210002837510","2022-03-31T11:30:00.000Z","988","A group of children who fled Mariupol are now taking refuge in Dnipro, where CNN asked them ""What do you want the world to know about Ukraine?"". Here's what they had to say https://t.co/Jr1S0PovDY https://t.co/UWXoDtaKpm",,,,,,,,,,,"1509493210002837510","73","389","https://twitter.com/CNN/status/1509493210002837510","cnn.it/3tSHhvq","https://cnn.it/3tSHhvq","https://t.co/Jr1S0PovDY","promotable_user",,,"none",,"false","2007-02-09T00:35:02.000Z","false","It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6

@CNNPlus - Streaming 3/29","false","0","1403",,,"57389520",,"1105","true","true","759251","759251","true","false",,"153985","","176473",,"CNN","57389520",,"323232","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/759251/1646233344",,"http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg","https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg","000000","EEEEEE","000000","false","false","false","CNN","369745",,"regular","https://t.co/imGp4Ieixi",,"true",,,,,,,,,,
"1509589499319402504","2022-03-31T17:52:38.000Z","1942","⚡️Putin orders to draw 134,500 new conscripts. 

According to the Russian Defense Ministry, conscripts are called up under the annual spring draft and won't be sent to any “hot spots.” Russia sent conscripts to fight in its war against Ukraine despite promises it wouldn’t happen.",,,,,,,,,,,"1509589499319402504","168","560","https://twitter.com/KyivIndependent/status/1509589499319402504",,,,"promotable_user",,,"none",,"false","2021-11-21T22:30:41.000Z","false","Independent English-language journalism in Ukraine.

Become our patron: https://t.co/4OIXdyilwG

Donate: https://t.co/SoNr2TVrxO","false","0","133",,,"2031059",,"19","false","false","1462548977367359500","1462548977367359490","false","false",,"14400","Kyiv","250",,"The Kyiv Independent","2031059",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1462548977367359490/1637535531",,"http://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","https://pbs.twimg.com/profile_images/1462549054420926466/SZ36DVvO_normal.png","C0DEED","DDEEF6","333333","true","false","false","KyivIndependent","2705",,"none","https://t.co/WZvsaFpT20",,"true",,,,,,,,,,
"1508861030289522698","2022-03-29T17:37:57.000Z","31949","BREAKING NEWS: The Mayor of Kyiv, the Ukrainian capital, blasts FOX News hosts Tucker Carlson and Candace Owens for supporting Russia’s deadly war, telling them, “You are part of this invasion. Blood is on your hands too!” RT IF YOU’RE WITH THE MAJOR OF KYIV!",,,,,,,,,,,"1508861030289522698","311","10629","https://twitter.com/OccupyDemocrats/status/1508861030289522698",,,,"promotable_user",,,"none",,"false","2012-10-13T17:12:40.000Z","false","Grassroots political organization & news websites supporing progressive Democrats. NY Times reported that our reach dominated Trump on Facebook before his ban.","false","0","46290",,,"316440",,"17033","true","true","878284831","878284831","false","false",,"1661","United States","2223",,"Occupy Democrats","316440",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/878284831/1486412431",,"http://pbs.twimg.com/profile_images/1359256353563361281/575wUJYy_normal.jpg","https://pbs.twimg.com/profile_images/1359256353563361281/575wUJYy_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","OccupyDemocrats","89930",,"none","https://t.co/DD4R7PMEhq",,"true",,,,,,,,,,
"1508565586107932677","2022-03-28T22:03:58.000Z","24561","Nothing funnier than European officials sanctioning Russia, then complaining about ""blackmail"" when Russia demands gas payments in rubles. I guess they thought sanctions only go one way?",,,,,,,,,,,"1508565586107932677","475","6344","https://twitter.com/richimedhurst/status/1508565586107932677",,,,"promotable_user",,,"none",,"false","2019-07-29T14:21:22.000Z","false","Independent journalist: https://t.co/YdHxbWpX77 | Bylines: Al Mayadeen, BAR and others | Syrian-British | ✉️ rmedhurst@protonmail.com","false","0","12545",,,"153513",,"641","false","false","1155845777039810600","1155845777039810560","false","false",,"939","Vienna","2303",,"Richard Medhurst","153513",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1155845777039810560/1604385989",,"http://pbs.twimg.com/profile_images/1289061435428003840/ADZbHe0G_normal.jpg","https://pbs.twimg.com/profile_images/1289061435428003840/ADZbHe0G_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","richimedhurst","12019",,"none","https://t.co/Ntzy1sN47T",,"true",,,,,,,,,,
"1509563680182181897","2022-03-31T16:10:02.000Z","4671","Christ alive what a bucket of piss. No-one is attacking his wife. They're asking if she profited from dividends from a family company operating in Russia.",,,,,,,,,,,"1509563680182181897","257","952","https://twitter.com/IanDunt/status/1509563680182181897",,,,"promotable_user",,,"none",,"false","2009-02-18T14:58:28.000Z","false","Jumped-up baldy. Liberal extremist. Columnist at the i newspaper. Host on the Oh God What Now podcast. Author of How To Be A Liberal.","false","0","83265",,,"365610",,"4346","true","true","21202851","21202851","false","false",,"3609","London","3280",,"Ian Dunt","365610",,"EBEBEB","http://abs.twimg.com/images/themes/theme7/bg.gif","https://abs.twimg.com/images/themes/theme7/bg.gif","false",,"https://pbs.twimg.com/profile_banners/21202851/1616688545",,"http://pbs.twimg.com/profile_images/1019495827839078400/YicoZp0G_normal.jpg","https://pbs.twimg.com/profile_images/1019495827839078400/YicoZp0G_normal.jpg","DFDFDF","F3F3F3","333333","true","false","false","IanDunt","140554",,"none","https://t.co/OIie8UyGpu",,"true",,,,,,,,,,
