"authorMeta/avatar","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/signature","authorMeta/verified","authorMeta/video","commentCount","createTime","diggCount","downloaded","effectStickers/0/ID","effectStickers/0/name","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","id","mediaUrls/0","mentions/0","mentions/1","musicMeta/musicAlbum","musicMeta/musicAuthor","musicMeta/musicName","musicMeta/musicOriginal","musicMeta/playUrl","playCount","searchHashtag/name","searchHashtag/views","shareCount","text","videoMeta/duration","videoMeta/height","videoMeta/width","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/964894acb2622c69f81daf436fdda00c~c5_720x720.jpeg?x-expires=1648756800&x-signature=sHtfcpATemDi6TM3vHW9g%2FnrhQw%3D","35","990900","0","11100000","6651909743483928581","skynews","Sky News","For the latest news, download the Sky News app now  ⬇️","true","534","59600","1645827815","3900000","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","1713","war","","","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068776636367326470","https://v16m-webapp.tiktokcdn-us.com/1bafa6f13c00a895dc3612469a8d4fa6/624513f2/video/tos/useast2a/tos-useast2a-pve-0068/4673ed0f70614f7a85025bd515314a92/?a=1988&br=1168&bt=584&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThxaNzDXq&l=20220330203641010113006147024E6B03&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzlybDo6Zm1vOzMzNzczM0ApZjpkZ2lmMzxlNzc6NTw2ZWdnM20ycjRvL2BgLS1kMTZzczNjMmJjXzMzXmNgNi1gL146Yw%3D%3D&vl=&vr=",,,"","Sky News","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068776627638913798.mp3","32200000","ukraine","34.1B","61000","Sky correspondent Alex Rossi speaks to an emotional 21-year-old soldier who is ""terrified"" for his family's safety #russia #ukraine #war #ukraine","56","1024","576","https://www.tiktok.com/@skynews/video/7068776636367326470"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1cad1b6588eddbeb0dfd1e78c2ef1965~c5_720x720.jpeg?x-expires=1648756800&x-signature=6s5va7wLpe1LQ6%2Br1Yf3cNBv6zU%3D","626","286800","123","18000000","7042704976782590981","expose_news","A :)","a safe place with peace and support
nickelodeon era>>>","false","82","80500","1645719952","3600000","false",,,"","2085220","ww3","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","229207","fyp","","","2465505","worldwar3","","","1662549415231494","coflict","","","1713","war","","","868067","putin","","","25124607","ukraineandrussia","","","100417","unitedstates","","","9843","usa","","","153828","fy","","","6858700","joebiden","","https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/cb514973addd54a58a6ef8bbfb815854","1518","edit","Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.","","20884","viral","","","2534243","ww2","","","144901","ae","","7068313370230803717","https://v16m-webapp.tiktokcdn-us.com/27e8ef1fd57c131558bf33b013b93d55/624513cc/video/tos/useast2a/tos-useast2a-ve-0068c004/48a28f02b6bd4cfcaf4a9820f6dd4166/?a=1988&br=624&bt=312&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThxaNzDXq&l=20220330203641010113006147024E6B03&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzd4bDk6ZnR1OzMzNzczM0ApOWdpaDo2PDw7N2dmNGk7O2cxYG5kcjRnL19gLS1kMTZzc2MuXzZgYC0yNWE0NWE0LmA6Yw%3D%3D&vl=&vr=",,,"","A :)","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068313373028403973.mp3","14700000","ukraine","34.1B","66800","spread awareness (tw) #ww3 #ukraine #russia #fyp #worldwar3 #coflict #war #putin #ukraineandrussia #unitedstates #usa #fy #joebiden #edit #viral #ww2 #ae","18","576","576","https://www.tiktok.com/@expose_news/video/7068313370230803717"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e2c6e11fe3d7c7362e007bc96f99f828~c5_720x720.jpeg?x-expires=1648756800&x-signature=jvvHNmlkANszCPHjXKsvbcTfkrI%3D","24600","10700000","354","148200000","302047710327664640","thetiktokdrummer","Austin Ware","“It’s Bigger Than Drums” ✨
𝙱𝚒𝚣: ɪɴꜰᴏ@ᴀᴡᴇɴᴛᴇʀᴛᴀɪɴᴍᴇɴᴛɢʀᴏᴜᴘ.ᴄᴏᴍ
subscribe☟","true","687","27000","1645904275","3600000","false",,,"","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069105033580662062","https://v16m-webapp.tiktokcdn-us.com/0987dce354009c313e5c46409ab474b8/624513e6/video/tos/useast5/tos-useast5-ve-0068c001-tx/a1609831bc634323bc8374a4849ad132/?a=1988&br=3884&bt=1942&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThxaNzDXq&l=20220330203641010113006147024E6B03&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amo8Nmc6ZnY6OzMzZzczNEApZ2dmPDc5PDtoNzY0ZDg7ZmdjcGVxcjRvcmFgLS1kMS9zczIwXzQuYl4uMzVjMTYyMjE6Yw%3D%3D&vl=&vr=","@angelbeadsltd",,"","Austin Ware","original sound","true","https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7069105039997946670.mp3","23700000","ukraine","34.1B","74200","Reply to @angelbeadsltd  🙏 #ukraine","45","1026","576","https://www.tiktok.com/@thetiktokdrummer/video/7069105033580662062"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ba24b5c2a607c6f4615c0550197a54d~c5_720x720.jpeg?x-expires=1648756800&x-signature=tI0N8d%2FY70yJi%2BViz6jCzw9bJMM%3D","3839","181400","15","3700000","6752891011204154374","time_of_the_strong7","Welcome to Hell","","false","10","47000","1646380304","3300000","false",,,"","7221","military","","","24740","army","","","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7071149549808635142","https://v16m-webapp.tiktokcdn-us.com/07d2dbf1c3ee11c666ae8ed5b8cfc3b3/624513c2/video/tos/useast2a/tos-useast2a-ve-0068c003/ab2ea9faac9248659c6c02498f1cb348/?a=1988&br=5684&bt=2842&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThxaNzDXq&l=20220330203641010113006147024E6B03&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2lqbzg6ZnN2OzMzNzczM0ApZjo7NmhmMztnNzw4Z2VlPGdhLTMxcjQwNmRgLS1kMTZzczM1LTFjXi5fNTExLTIzMDM6Yw%3D%3D&vl=&vr=",,,"","Welcome to Hell","оригинальный звук","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071149481982577414.mp3","51300000","ukraine","34.1B","68900","#military #army #ukraine","8","1024","576","https://www.tiktok.com/@time_of_the_strong7/video/7071149549808635142"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/03a4169f27494a16811225018714fefc.jpeg?x-expires=1648756800&x-signature=LnQkKmiNwl1AhK%2FiStLgymx2WT8%3D","133400","11500000","128","158400000","6568492769861435398","dj.angelx","AngelX","🧚🏽‍♀️DJ , Actress , Makeup artist🧚🏽‍♀️","false","759","190900","1611340475","3300000","false",,,"","42164","foryou","","","229207","fyp","","","451042","ukraine","","","1662967852588038","djangelx","","","51649748","piercinglovers","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6920654630510660865","https://v16m-webapp.tiktokcdn-us.com/a9df9dd70fb73d4385855f374c33f6cb/624513c7/video/tos/alisg/tos-alisg-pve-0037c001/81019834ff8a4b6baaa9a90f6e33252f/?a=1988&br=1750&bt=875&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThxaNzDXq&l=20220330203641010113006147024E6B03&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzV5M3A0ZXVrMzMzZjczM0ApOzM8PGlkNGRmNzxlNDs1ZWcwMmsxXjMxZjJgLS0wMTRzc18uXmAtLTQ2NTJiNF5jMzI6Yw%3D%3D&vl=&vr=","@_anasteushaa",,"","Tik Toker","Follow Me","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1656787658290181.mp3","40800000","ukraine","34.1B","7528","Reply to @_anasteushaa 🇺🇦💙 #foryou #fyp #ukraine #djangelx #piercinglovers","13","960","540","https://www.tiktok.com/@dj.angelx/video/6920654630510660865"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/304d9c3830ce6d86ac311f1c7b9cd8b7~c5_720x720.jpeg?x-expires=1648756800&x-signature=iIrMsOueLbulhURFDFehKOAd7tE%3D","37","377600","2","3800000","6960262935134782470","j0y___","Ｊｏｙ","𝗙𝗼𝗿 𝗰𝗼𝗹𝗹𝗮𝗯 𝗗𝗠 𝗺𝗲 𝗼𝗻 𝗜𝗻𝘀𝘁𝗮","false","22","88000","1645739552","3300000","false",,,"","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068397548234378501","https://v16m-webapp.tiktokcdn-us.com/85b83d668bf049c763dc5712c9b48bc4/624513cb/video/tos/useast2a/tos-useast2a-ve-0068c004/0200e31e1f47480fb00520a1fb63e795/?a=1988&br=2070&bt=1035&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th7aNzDXq&l=202203302036450101130060120648BF48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3h0ZjM6Zmh5OzMzNzczM0ApZDMzOjw2M2Q5Nzs2OTQ4NGdnZnJkcjRvb19gLS1kMTZzc19eMjAtNTMwXy8zYy02YV86Yw%3D%3D&vl=&vr=",,,"Into Your Arms (feat. Ava Max)","Witt Lowry","Into Your Arms (feat. Ava Max)","false","https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/b5d3abfa345541429fc9233724ffd7d1","24400000","ukraine","34.1B","126800","Say no to war.     #ukraine #russia","14","1102","576","https://www.tiktok.com/@j0y___/video/7068397548234378501"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/d59d9ea34584737419616d9ac1698ba7.jpeg?x-expires=1648756800&x-signature=2shvTHiF%2BnBZku4%2F6QZIZtcF0L8%3D","9376","37400","150","4400000","6825509524628325381","fluro88","Navid","appreciate you guys❤️‍🔥❤️‍🔥
Instagram if you wanna reach me - navidgorkey","false","30","29300","1645759988","3200000","false",,,"","229207","fyp","","","1615683931518982","wartok","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","2085220","ww3","","","1654682040971270","ww3memes","","","88764338","foryoupage","","","20884","viral","","","1713","war","","","337014","warzone","Muéstranos tus mejores jugadas","","24740","army","",,,,,,,,,,,,,,,,,,,,,,,,,"7068485314884422914","https://v16m-webapp.tiktokcdn-us.com/a2cb7c6d7f3af73fb2d1812e5cf00974/624513cd/video/tos/alisg/tos-alisg-pve-0037c001/cd70d515c38b45feb683a5b4355699f4/?a=1988&br=5600&bt=2800&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th7aNzDXq&l=202203302036450101130060120648BF48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3BpZmc6Zm83OzMzODczNEApZmU1M2g3aWQ5N2Y8OTdmZGdya2s2cjRnaGBgLS1kMS1zcy4vYV4uXl8vYC8zYWBhMjA6Yw%3D%3D&vl=&vr=",,,"Venom - Music From The Motion Picture","Eminem","Venom - Music From The Motion Picture","false","https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/28d550812d054ceabe1eb5e2a172ef31","25600000","ukraine","34.1B","102900","Dudes really in a pre game lobby, on their way to Verdansk ☠️☠️ #fyp #wartok #russia  #ukraine  #ww3 #ww3memes #foryoupage #viral #war #warzone #army","16","1058","576","https://www.tiktok.com/@fluro88/video/7068485314884422914"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/783018c81f6f0f90e5cbe2320f45f9dc~c5_720x720.jpeg?x-expires=1648756800&x-signature=fp5wWvmE5NWxKj0eupcnYACxMlQ%3D","21000","1000000","83","31900000","300407204782698496","valerisssh","Valerisssh","PHOTOGRAPHER 
HOW TO HELP UKRAINE?
link on my insta👆","false","607","57200","1646344070","3100000","false",,,"","451042","ukraine","","","861413","stopwar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7070993935266532614","https://v16m-webapp.tiktokcdn-us.com/fa212f69fffbc705214da6b3c804f3d0/624513c7/video/tos/useast2a/tos-useast2a-ve-0068c001/3f7480259a3143bf848d32a37fdd54e6/?a=1988&br=3672&bt=1836&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th7aNzDXq&l=202203302036450101130060120648BF48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzR4N2Q6ZnRtOzMzNzczM0ApZzw0ZDM3aWQ0Nzw5PDM5OWcyZHMucjRvYmRgLS1kMTZzc19iXl42LmNeMS42X2E0XjQ6Yw%3D%3D&vl=&vr=",,,"","ratherbe.anyoneelse","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7054328061785541382.mp3","20200000","ukraine","34.1B","15900","Putin, I wait u in Chernihiv 🥰🥰🥰🥰 #ukraine #stopwar","10","1024","576","https://www.tiktok.com/@valerisssh/video/7070993935266532614"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/99270450244c90409e98d37a74ff2943~c5_720x720.jpeg?x-expires=1648756800&x-signature=OwjoOJ0wEZU%2B3kzPQjuKfZmRphQ%3D","7674","117300","904","7000000","6624893445998264326","misstatiz","Т А Н Ю Ш А ✨","Ukrainian 🇺🇦
Chicago 
Sign petition below💙💛","false","181","30200","1646024048","3000000","false",,,"","451042","ukraine","","","5262","chicago","","","1699132129488897","supportukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069619447497100587","https://v16m-webapp.tiktokcdn-us.com/b550511cbb9db74444393e2bb2be5cbf/624513c8/video/tos/useast5/tos-useast5-ve-0068c004-tx/3affe4ff6ec342e58b4668bb9b8b5c7d/?a=1988&br=2560&bt=1280&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th7aNzDXq&l=202203302036450101130060120648BF48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2Y5ZTw6Zm04OzMzZzczNEApODVkNjY6aGQ4N2VoOmQ4PGc0LWlicjRvMmJgLS1kMS9zc2MyMi5iYmNiLV41NTM1NGE6Yw%3D%3D&vl=&vr=",,,"",".","Another love","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7030344527114210049.mp3","13200000","ukraine","34.1B","25500","Todays sunset was in colors for Ukraine #ukraine #chicago #supportukraine","11","1024","576","https://www.tiktok.com/@misstatiz/video/7069619447497100587"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a898916dc909ba9d6dc71c0af4be66fa~c5_720x720.jpeg?x-expires=1648756800&x-signature=%2Bc7ge7RLAnw4XEQPHFn1AN%2B1rVg%3D","331400","49700","1044","3600000","6803177261531022341","ratlady5","Talia","18 
🇺🇦
All proceeds go to Ukraine","false","59","18700","1645987819","2900000","false",,,"","1637342470396934","fypシ","","","451042","ukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069463847756647722","https://v16m-webapp.tiktokcdn-us.com/9ac260f19e7efec409dc540315f9acea/624513c8/video/tos/useast5/tos-useast5-ve-0068c002-tx/c9bf7520286644ff8dac973a602ab0fc/?a=1988&br=7086&bt=3543&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7Th7aNzDXq&l=202203302036450101130060120648BF48&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anVxbmk6ZnN2OzMzZzczNEApZWg0ZDg5N2Q6N2g1Nzw4N2dwX2JycjRvY2FgLS1kMS9zc2E0Li1hNWE2MTQxMWEzNl86Yw%3D%3D&vl=&vr=",,,"Black Swan - Swan Lake","Pyotr Ilyich Tchaikovsky","Black Swan - Swan Lake","false","https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/69a951a9a37045dd8ec9f2e40ac74c43","11500000","ukraine","34.1B","17400","hopefully this won’t be taken down #fypシ #ukraine","11","1024","576","https://www.tiktok.com/@ratlady5/video/7069463847756647722"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9964ea0f1a36068fc52aae0388cc11c4~c5_720x720.jpeg?x-expires=1648756800&x-signature=Sb%2F%2FfRwZOnC0BuR1z0xt0%2Bq6I7I%3D","201","51200","2","5000000","7064731897510757381","best_left_to_dee_profess","Best_left_to_dee_profess","Please would everyone say a pray 🙏 for Ukraine 🇺🇦","false","87","18700","1645679146","4600000","false",,,"","451042","ukraine","","","1713","war","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068138098978229509","https://v16m-webapp.tiktokcdn-us.com/dd8a45138063b3347652fc00267f4320/6245142c/video/tos/useast2a/tos-useast2a-pve-0068/4116d9c7775f4aa3bc0abcb2428d0f4c/?a=1988&br=784&bt=392&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThIaNzDXq&l=202203302036460101131351921E932A78&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajwzbDY6ZjRrOzMzNzczM0ApNTc8MzUzNDs2NzdkOGgzZ2cvYjRscjQwL19gLS1kMTZzc19iYGBjXy1fLzVgYzJhLTU6Yw%3D%3D&vl=&vr=",,,"","Best_left_to_dee_profess","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068138066283662085.mp3","32700000","war","19.4B","21300","#ukraine #war","109","1280","576","https://www.tiktok.com/@best_left_to_dee_profess/video/7068138098978229509"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/278d486f182805cf9458d9166261c82c.jpeg?x-expires=1648756800&x-signature=ddCpDXHEYgZqA5hB0KjEyJaILMY%3D","23300","180800","93","5100000","6682019583878382598","abdula.phone","Abdula Kurd ❤️☀️💚UK🇬🇧","ئەوەی لای تۆ خەیاڵە لاخوا بەتاڵە
Liverpool 🇬🇧
mobile Expert📲
👻👇سناپەکەم👇👻","false","97","113400","1620869054","4300000","false",,,"","14841","rocket","","","12827","space","","","1713","war","","","13505","stop","","","27571","support","","","12632","peace","","","10515","world","","","7104","no","","","8847","fight","","","1697681367263233","abdulaphone","","","1696485838616578","abdulaali","",,,,,,,,,,,,,,,,,,,,,,,,,"6961579561683275010","https://v16m-webapp.tiktokcdn-us.com/702cfe6df0d7bd9bb1c3ebc195cb2234/624513cb/video/tos/alisg/tos-alisg-pve-0037c001/d1ceef2504af46efa78606edeebbcd5b/?a=1988&br=1648&bt=824&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThIaNzDXq&l=202203302036460101131351921E932A78&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amg5eXh5OGg6NTMzODczM0ApZztmNjU6OztnNzxnNDw0aWdmci9vMDNic2JgLS1kMTRzc19hNTIuLl4vMjMuNGBiNmE6Yw%3D%3D&vl=&vr=",,,"","🐾","Топ","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6897153452393220865.mp3","59700000","war","19.4B","72900","😳we should all Support Peace ✋😭sky Israel 🚀🚀☠️☠️ #Rocket #Space #war #stop #support  #peace #World #No #fight #abdulaphone #abdulaali","12","960","540","https://www.tiktok.com/@abdula.phone/video/6961579561683275010"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/602869eed99cb884da4778e6e1017851~c5_720x720.jpeg?x-expires=1648756800&x-signature=CQx7wVDhLAcHVEagyBZp6yllMCM%3D","35","319900","18","6100000","6833064943413019654","btnewsroom","BreakThrough News","We tell the untold stories of resistance from poor and working people. Join us👇","false","55","81300","1632156855","4300000","false",,,"","1384998","afghanistan","","","1592335330993158","afghanistan🇦🇫","","","10860","iraq","","","182630","911","","","1713","war","","","36677","marines","","","37563","marine","","","24740","army","","","3713124","imperialism","","","10526733","antiwar","","","7859001","socialism","",,,,,,,,,,,,,,,,,,,,,,,,,"7010060308832210182","https://v16m-webapp.tiktokcdn-us.com/c29d55678d7ed7efac4e88d25d0b934e/624513e2/video/tos/useast2a/tos-useast2a-ve-0068c001/71a30590871c48f29f022dcbfbc40b4f/?a=1988&br=3156&bt=1578&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThIaNzDXq&l=202203302036460101131351921E932A78&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajxmOTw6ZnllODMzNzgzM0ApODczPDY5ZjszNzk1ZTw8OWdhX2VicjRnazFgLS1kLzZzczAxMS5fNTJhXmJgNjQ0LmA6Yw%3D%3D&vl=&vr=","@empirefiles",,"","BreakThrough News","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010060273042082565.mp3","26900000","war","19.4B","178600","Iraq War Veteran Confronts George W. Bush #Afghanistan#afghanistan🇦🇫#iraq#911 #war#marines#marine#army#imperialism#antiwar #socialism@empirefiles","35","1024","576","https://www.tiktok.com/@btnewsroom/video/7010060308832210182"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8f1f28483d4d3acfc0855daa4f63b49d~c5_720x720.jpeg?x-expires=1648756800&x-signature=V%2FzzwEX7WnHBMDsXXdLUxbyJegw%3D","80","204800","0","4500000","7000354091813979141","nato.1234","🔥🔥","","false","7","142200","1644689661","4200000","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","80013775","russiavsukraine","","","1713","war","","","2085220","ww3","","","20884","viral","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7063888303069646085","https://v16m-webapp.tiktokcdn-us.com/3162f15690459a60b846bce5c403b5b7/62451410/video/tos/useast2a/tos-useast2a-ve-0068c003/5f2022acf43248418885eef03ad31a21/?a=1988&br=1536&bt=768&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XY53A3E7nz7ThIaNzDXq&l=202203302036460101131351921E932A78&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2lzaDU6Zjh5OzMzNzczM0ApZTo6ZjszNGVoNzg7NTM5OGc1ajQtcjQwYzBgLS1kMTZzczQzXjEvXl8uLTBeM2NfXl86Yw%3D%3D&vl=&vr=",,,"","🔥🔥","origineel geluid","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063888307909856005.mp3","43500000","war","19.4B","139700","#russia #ukraine #russiavsukraine #war #ww3 #viral","81","1024","576","https://www.tiktok.com/@nato.1234/video/7063888303069646085"
